timestamp,open,high,low,close,volume
2012-08-21 00:00:00,347600,352000,347600,352000,26
2012-08-22 00:00:00,353300,356500,352300,356100,41
2012-08-23 00:00:00,365000,367800,364000,367100,21
2012-08-25 00:00:00,370000,377500,370000,372800,41
2012-08-26 00:00:00,371800,372800,368200,368200,40
2012-08-27 00:00:00,367500,370700,367200,370700,34
2012-08-28 00:00:00,371000,371000,368800,370300,4
2012-08-29 00:00:00,371200,371200,370500,371000,3
2012-09-02 00:00:00,371200,371200,368600,368600,37
2012-09-03 00:00:00,364000,370800,363000,370600,39
2012-09-04 00:00:00,374000,374000,370600,371000,21
2012-09-05 00:00:00,372300,379200,372200,379200,45
2012-09-06 00:00:00,385000,385000,382500,383000,30
2012-09-08 00:00:00,391800,403800,391800,400800,63
2012-09-09 00:00:00,407000,418000,406200,416800,61
2012-09-10 00:00:00,430000,432500,409000,412300,52
2012-09-11 00:00:00,409000,411000,397000,411000,47
2012-09-13 00:00:00,397500,408000,394000,405500,28
2012-09-15 00:00:00,410500,419400,410500,416200,43
2012-09-16 00:00:00,416000,419500,416000,417000,51
2012-09-17 00:00:00,425000,427000,420500,420500,34
2012-09-18 00:00:00,417000,419200,411000,413500,50
2012-09-19 00:00:00,412000,418800,409000,418800,47
2012-09-20 00:00:00,417000,419700,416800,419500,16
2012-09-22 00:00:00,426000,427600,419500,427600,50
2012-09-23 00:00:00,425600,433000,425500,430700,48
2012-09-24 00:00:00,428000,448200,428000,447000,48
2012-09-25 00:00:00,454000,472000,453000,453000,60
2012-09-26 00:00:00,468000,469000,459200,462500,40
2012-09-27 00:00:00,474000,475000,468000,468500,20
2012-09-29 00:00:00,479000,500000,478000,492000,48
2012-09-30 00:00:00,512000,513000,494000,506800,48
2012-10-01 00:00:00,535000,574000,535000,572000,46
2012-10-02 00:00:00,540000,577000,515000,573000,30
2012-10-10 00:00:00,532000,540000,528500,539500,14
2012-10-11 00:00:00,541000,550000,541000,548500,10
2012-10-13 00:00:00,555000,566000,555000,566000,9
2012-10-16 00:00:00,598000,614000,598000,614000,8
2012-10-17 00:00:00,612000,630000,612000,629000,13
2012-10-21 00:00:00,598500,601000,598500,600000,4
2012-10-22 00:00:00,598000,598000,566000,579000,22
2012-10-23 00:00:00,550000,556000,538000,546000,14
2012-10-24 00:00:00,555000,582000,555000,564000,26
