timestamp,open,high,low,close,volume
2025-05-14 13:00:00,28380000,28430000,28380000,28400000,10
2025-05-14 13:05:00,28410000,28420000,28370000,28400000,10
2025-05-14 13:10:00,28400000,28440000,28390000,28410000,10
2025-05-14 13:15:00,28420000,28440000,28390000,28420000,10
2025-05-14 13:20:00,28420000,28440000,28380000,28380000,10
2025-05-14 13:25:00,28420000,28440000,28390000,28410000,10
2025-05-14 13:30:00,28400000,28420000,28400000,28410000,10
2025-05-14 13:35:00,28420000,28430000,28400000,28430000,8
2025-05-14 13:45:00,28380000,28430000,28380000,28430000,7
2025-05-14 13:50:00,28440000,28440000,28380000,28430000,8
2025-05-14 13:55:00,28420000,28425000,28380000,28380000,10
2025-05-14 14:00:00,28370000,28410000,28360000,28400000,8
2025-05-14 14:05:00,28360000,28390000,28340000,28390000,7
2025-05-14 14:10:00,28380000,28380000,28290000,28340000,11
2025-05-14 14:15:00,28350000,28360000,28300000,28360000,8
2025-05-14 14:20:00,28370000,28380000,28330000,28380000,8
2025-05-14 14:25:00,28360000,28410000,28360000,28390000,5
2025-05-14 14:30:00,28360000,28410000,28360000,28400000,7
2025-05-14 14:35:00,28410000,28410000,28310000,28350000,10
2025-05-14 14:40:00,28320000,28350000,28310000,28340000,7
2025-05-14 14:45:00,28350000,28410000,28330000,28330000,7
2025-05-14 14:50:00,28350000,28370000,28330000,28340000,5
2025-05-14 14:55:00,28360000,28360000,28360000,28360000,1
2025-05-14 15:00:00,28330000,28360000,28320000,28320000,9
2025-05-14 15:05:00,28330000,28370000,28330000,28340000,9
2025-05-14 15:10:00,28350000,28380000,28350000,28380000,5
2025-05-14 15:15:00,28330000,28370000,28320000,28350000,9
2025-05-14 15:20:00,28360000,28360000,28310000,28310000,6
2025-05-14 15:25:00,28330000,28360000,28280000,28360000,8
2025-05-14 15:30:00,28320000,28330000,28300000,28330000,4
2025-05-14 15:35:00,28320000,28320000,28300000,28320000,4
2025-05-14 15:40:00,28330000,28350000,28330000,28340000,6
2025-05-14 15:45:00,28310000,28340000,28300000,28310000,10
2025-05-14 15:50:00,28330000,28340000,28280000,28325000,16
2025-05-14 15:55:00,28300000,28350000,28290000,28310000,9
2025-05-14 16:00:00,28340000,28340000,28290000,28300000,5
2025-05-14 16:05:00,28310000,28310000,28280000,28280000,5
2025-05-14 16:10:00,28290000,28330000,28280000,28330000,8
2025-05-14 16:15:00,28290000,28320000,28250000,28310000,9
2025-05-14 16:20:00,28260000,28300000,28230000,28240000,14
2025-05-14 16:25:00,28260000,28300000,28220000,28240000,16
2025-05-14 16:30:00,28270000,28270000,28210000,28220000,12
2025-05-14 16:35:00,28230000,28270000,28200000,28270000,16
2025-05-14 16:40:00,28260000,28280000,28200000,28230000,14
2025-05-14 16:45:00,28220000,28260000,28200000,28210000,19
2025-05-14 16:50:00,28240000,28260000,28220000,28250000,12
2025-05-14 16:55:00,28270000,28290000,28230000,28270000,15
2025-05-14 17:00:00,28290000,28310000,28240000,28310000,13
2025-05-14 17:05:00,28270000,28310000,28230000,28260000,14
2025-05-14 17:10:00,28300000,28300000,28250000,28290000,10
2025-05-14 17:15:00,28310000,28310000,28260000,28280000,11
2025-05-14 17:20:00,28300000,28320000,28250000,28310000,16
2025-05-14 17:25:00,28290000,28320000,28210000,28230000,14
2025-05-14 17:30:00,28200000,28200000,28040000,28090000,17
2025-05-14 17:35:00,28100000,28120000,28050000,28090000,14
2025-05-14 17:40:00,28070000,28070000,27920000,27920000,12
2025-05-14 17:45:00,27970000,27990000,27930000,27970000,15
2025-05-14 17:50:00,27980000,28010000,27940000,27960000,13
